,County,People 1 Mile and More,People 1/2 Mile and More,People 10 Miles and More,People 20 Miles and More,Population,State,Civilian labour force,Employed poulation,Rate of Unemployment,Unemployed population
2572,Tama,4048.138618,4989.070504,397.5594161,0.0,17767,IA,9676.0,9251.0,4.0,425.0
2573,Taney,14337.07955,18101.7963,687.1457352000001,0.0,51675,MO,26177.0,24063.0,8.0,2114.0
2574,Tangipahoa,38013.37125,46410.58013,651.5001527000001,0.0,121097,LA,54314.0,50388.0,7.0,3926.0
2575,Taos,12224.30844,13609.28965,3744.012595,271.420652,32937,NM,14850.0,13492.0,9.0,1358.0
2576,Tarrant,171847.914,393800.3,0.0,0.0,1809034,TX,990682.0,949513.0,4.0,41169.0
2577,Tate,10496.85397,12033.20991,2690.5345859999998,0.0,28886,MS,11996.0,11149.0,7.0,847.0
2578,Tattnall,8710.340959000001,10017.39086,153.4912054,0.0,25520,GA,9277.0,8705.0,6.0,572.0
2579,Taylor,7303.516762,8920.373775,1011.2786169999999,32.56069176,22570,FL,8981.0,8377.0,7.0,604.0
2580,Taylor,3656.369069,4770.7267600000005,441.9691827,0.0,8906,GA,2773.0,2519.0,9.0,254.0
2581,Taylor,1178.22317,1647.288624,168.3137702,0.0,6317,IA,3241.0,3138.0,3.0,103.0
2582,Taylor,5434.94749,7509.739673,271.93071339999995,0.0,24512,KY,11108.0,10400.0,6.0,708.0
2583,Taylor,20704.13256,41165.609019999996,138.01647230000003,0.0,131506,TX,63301.0,60982.0,4.0,2319.0
2584,Taylor,5212.636441,6075.785836999999,1259.0041449999999,23.82926834,20689,WI,10707.0,10236.0,4.0,471.0
2585,Taylor,3750.361096,5015.170465,0.0,0.0,16895,WV,7720.0,7257.0,6.0,463.0
2586,Tazewell,16777.473469999997,23976.01868,0.0,0.0,135394,IL,66832.0,62647.0,6.0,4185.0
2587,Tazewell,13902.605980000002,16508.965509999998,7.667767663999999,0.0,45078,VA,16612.0,15382.0,7.0,1230.0
2588,Tehama,15404.61322,21912.18918,1720.97202,111.2790507,63463,CA,25076.0,23094.0,8.0,1982.0
2589,Telfair,5039.51469,7685.024658,532.8861747999999,0.0,16500,GA,4825.0,4405.0,9.0,420.0
2590,Teller,3652.917423,4560.707906000001,580.8895002,0.0,23350,CO,11400.0,10892.0,5.0,508.0
2591,Tensas,2264.877345,2446.569038,1709.999277,0.0,5252,LA,1720.0,1552.0,10.0,168.0
2592,Terrebonne,24297.806230000002,34598.3987,1130.155825,0.195983469,111860,LA,53101.0,49928.0,6.0,3173.0
2593,Terrell,2254.671566,4070.557584,41.68442653,0.0,9315,GA,3632.0,3361.0,8.0,271.0
2594,Terrell,461.9011745,461.9011745,461.9011745,461.6898493,984,TX,434.0,413.0,5.0,21.0
2595,Terry,3637.6542130000003,5179.383132,612.2387277,0.0,12651,TX,5398.0,5146.0,5.0,252.0
2596,Teton,2301.967033,2553.531894,231.50969480000003,0.0,10170,ID,5819.0,5616.0,4.0,203.0
2597,Teton,1569.165159,1843.407679,1247.488883,563.1344396000001,6073,MT,2886.0,2775.0,4.0,111.0
2598,Teton,3047.409079,3919.667332,487.0119553,201.3006816,21294,WY,14725.0,14152.0,4.0,573.0
2599,Texas,9469.948584,11255.591390000001,1608.637162,0.119552702,26008,MO,9409.0,8783.0,7.0,626.0
2600,Texas,8092.0895040000005,8517.714904999999,2702.302597,123.7666341,20640,OK,9692.0,9379.0,3.0,313.0
2601,Thayer,1181.480024,1365.345184,460.8211683,0.0,5228,NE,2967.0,2897.0,2.0,70.0
2602,Thomas,14101.57593,18719.761609999998,1346.146091,0.0,44720,GA,16815.0,15600.0,7.0,1215.0
2603,Thomas,1890.4456100000002,2331.540025,301.0836583,9.671111895,7900,KS,4415.0,4299.0,3.0,116.0
2604,Thomas,148.9126984,148.9126984,148.9126984,148.9126984,647,NE,435.0,422.0,3.0,13.0
2605,Throckmorton,577.2579253,577.2579253,577.2579253,354.72398010000006,1641,TX,780.0,755.0,3.0,25.0
2606,Thurston,3335.164782,3503.193175,469.60812419999996,0.0,6940,NE,2970.0,2812.0,5.0,158.0
2607,Thurston,28865.177760000002,44758.41311,20.27295405,0.0,252264,WA,125764.0,118204.0,6.0,7560.0
2608,Tift,8937.095254,13173.73423,25.80756658,0.0,40118,GA,18347.0,17227.0,6.0,1120.0
2609,Tillamook,7328.282139,8235.072806999999,1554.69484,0.0,25250,OR,11390.0,10749.0,6.0,641.0
2610,Tillman,2136.630944,3280.387894,1336.086102,0.0,7992,OK,3358.0,3214.0,4.0,144.0
2611,Tioga,10975.60555,12626.87302,2.105145602,0.0,51125,NY,23517.0,22216.0,6.0,1301.0
2612,Tioga,10372.59778,12615.27495,373.89416789999996,0.0,41981,PA,20330.0,19006.0,7.0,1324.0
2613,Tippah,9634.825024,10748.80936,532.9389546,0.0,22232,MS,9440.0,8839.0,6.0,601.0
2614,Tippecanoe,23195.78985,52096.75657,395.5744277,0.0,172780,IN,93117.0,89165.0,4.0,3952.0
2615,Tipton,3271.90671,3477.702096,189.7973395,0.0,15936,IN,8382.0,8046.0,4.0,336.0
2616,Tipton,16070.709319999998,17503.55846,1276.604156,0.0,61081,TN,27447.0,25504.0,7.0,1943.0
2617,Tishomingo,7293.524707,8807.904001,0.0,0.0,19593,MS,8012.0,7503.0,6.0,509.0
2618,Titus,8428.759746,12381.03421,751.9131932,0.0,32334,TX,12728.0,11993.0,6.0,735.0
2619,Todd,4631.540068,5206.728319,502.09075189999993,0.0,12460,KY,5425.0,5172.0,5.0,253.0
2620,Todd,7351.513281999999,8752.467459,2969.888516,0.0,24895,MN,13008.0,12440.0,4.0,568.0
2621,Todd,4763.502309,5667.089908,1261.344405,18.89408446,9612,SD,3044.0,2819.0,7.0,225.0
2622,Tolland,20877.304640000002,26824.471419999998,0.0,0.0,152691,CT,85126.0,80888.0,5.0,4238.0
2623,Tompkins,16886.66921,24948.77461,35.85545973,0.0,101564,NY,50714.0,48486.0,4.0,2228.0
2624,Tooele,7324.644445,11929.8687,377.71995489999995,42.5743281,58218,UT,29601.0,28374.0,4.0,1227.0
2625,Toole,664.8088311,1165.791686,600.3630245,408.7874901,5324,MT,2295.0,2217.0,3.0,78.0
2626,Toombs,7354.3557120000005,10545.99988,973.5813347999999,0.0,27223,GA,11864.0,10829.0,9.0,1035.0
2627,Torrance,6680.657236999999,7291.668151000001,1584.548309,405.50001000000003,16383,NM,5441.0,4950.0,9.0,491.0
2628,Towner,713.0787309,713.0787309,690.8178984,568.2408774,2246,ND,1242.0,1209.0,3.0,33.0
2629,Towns,3763.1852340000005,4054.4225909999996,0.5175002710000001,0.0,10471,GA,3915.0,3607.0,8.0,308.0
2630,Traill,1095.704013,1400.074716,605.3413908,0.0,8121,ND,4452.0,4326.0,3.0,126.0
2631,Transylvania,6890.146108,9108.647959,577.0348511,0.0,33090,NC,13546.0,12809.0,5.0,737.0
2632,Traverse,686.2288887,758.5016546,563.4051047,0.0,3558,MN,1835.0,1759.0,4.0,76.0
2633,Travis,119397.2733,254672.8203,1414.1360029999998,0.0,1024266,TX,655166.0,633703.0,3.0,21463.0
2634,Treasure,286.6895742,286.6895742,286.6895742,270.5578808,718,MT,357.0,339.0,5.0,18.0
2635,Trego,443.3308214,784.1823524,229.0540028,0.0,3001,KS,1509.0,1456.0,4.0,53.0
2636,Trempealeau,6984.494308,7785.561993000001,198.7220958,0.0,28816,WI,16628.0,15978.0,4.0,650.0
2637,Treutlen,2474.993536,3202.997288,68.1098312,0.0,6885,GA,2701.0,2472.0,9.0,229.0
2638,Trigg,4013.0214159999996,4927.601643999999,380.3410548,0.0,14339,KY,5670.0,5343.0,6.0,327.0
2639,Trimble,2843.382368,2899.3665960000003,679.3887778,0.0,8809,KY,3811.0,3595.0,6.0,216.0
2640,Trinity,4749.823985,5286.180125,941.9958889000001,101.7620552,13786,CA,5142.0,4742.0,8.0,400.0
2641,Trinity,3873.741168,4586.799135,823.6741555,0.0,14585,TX,5477.0,5155.0,6.0,322.0
2642,Tripp,994.7756373,1403.026981,590.7230183999999,89.49883781,5644,SD,3075.0,2993.0,3.0,82.0
2643,Troup,14368.901409999999,23545.14274,0.000957117,0.0,67044,GA,35599.0,33437.0,6.0,2162.0
2644,Trousdale,2486.803727,2969.30649,0.0,0.0,7870,TN,3677.0,3460.0,6.0,217.0
2645,Trumbull,32181.45948,56566.4798,0.0,0.0,210312,OH,91394.0,85504.0,6.0,5890.0
2646,Tucker,2048.646775,2651.3087370000003,37.12834294,0.0,7141,WV,3415.0,3206.0,6.0,209.0
2647,Tulare,76590.96297000001,144156.1379,2719.71524,33.54806734,442179,CA,204111.0,180569.0,12.0,23542.0
2648,Tulsa,66953.25184,151029.9005,0.0,0.0,603403,OK,317847.0,304659.0,4.0,13188.0
2649,Tunica,4758.1852659999995,5711.12616,1518.158137,0.0,10778,MS,4656.0,4224.0,9.0,432.0
2650,Tuolumne,11927.03419,14119.44599,139.4670415,5.455127563,55365,CA,21578.0,20058.0,7.0,1520.0
2651,Turner,2382.4480320000002,3948.7913329999997,89.49700134,0.0,8930,GA,3192.0,2976.0,7.0,216.0
2652,Turner,2500.16071,2504.535066,743.0295492,0.0,8347,SD,4627.0,4503.0,3.0,124.0
2653,Tuscaloosa,27736.733969999997,54888.4202,998.6494822000001,0.0,194656,AL,98867.0,93482.0,5.0,5385.0
2654,Tuscarawas,18317.34156,26471.66808,0.0,0.0,92582,OH,45438.0,42998.0,5.0,2440.0
2655,Tuscola,15673.06578,18032.67801,37.86871014,0.0,55729,MI,24482.0,22841.0,7.0,1641.0
2656,Twiggs,4370.479302000001,4526.025619,71.02182886,0.0,9023,GA,2965.0,2695.0,9.0,270.0
2657,Tyler,8798.851732,9446.956869,3831.896757,0.0,21766,TX,7361.0,6846.0,7.0,515.0
2658,Tyler,2261.52274,2603.659087,60.37516882,0.0,9208,WV,3647.0,3305.0,9.0,342.0
2659,Tyrrell,1495.238865,1595.639134,257.7818496,0.0,4407,NC,1547.0,1400.0,10.0,147.0
2660,Uinta,3436.1046939999997,4890.5339539999995,307.0496501,2.146524588,21118,WY,9695.0,9208.0,5.0,487.0
2661,Uintah,5185.501154,7134.1086780000005,602.3053997000001,36.58044712,32588,UT,15339.0,14295.0,7.0,1044.0
2662,Ulster,32360.99568,41362.53076,283.3200559,0.0,182493,NY,88848.0,84584.0,5.0,4264.0
2663,Umatilla,13966.454909999999,22025.29059,1535.4091740000001,170.004416,75889,OR,35248.0,33007.0,6.0,2241.0
2664,Unicoi,3780.689175,6000.638111,0.0,0.0,18313,TN,7020.0,6461.0,8.0,559.0
2665,Union,11659.4125,16164.352719999999,1165.3000650000001,0.0,41639,AR,16871.0,15837.0,6.0,1034.0
2666,Union,5260.153439,5754.3722259999995,461.0699972,0.0,15535,FL,4736.0,4505.0,5.0,231.0
2667,Union,6110.108729,6601.142602,2.70057138,0.0,21356,GA,9832.0,9307.0,5.0,525.0
2668,Union,1502.614084,2769.84155,405.43023230000006,0.0,12534,IA,6581.0,6304.0,4.0,277.0
2669,Union,4574.893822,6561.533667000001,237.1929259,0.0,17808,IL,7352.0,6787.0,8.0,565.0
2670,Union,1595.146917,1907.4087309999998,0.0,0.0,7516,IN,3561.0,3402.0,5.0,159.0
2671,Union,4461.278198,5156.551403,0.89126534,0.0,15007,KY,6191.0,5777.0,7.0,414.0
2672,Union,6722.464462000001,8253.964437999999,1412.9749539999998,0.0,22721,LA,9371.0,8700.0,7.0,671.0
2673,Union,9406.818828,11338.42842,957.8949007000001,0.0,27134,MS,13213.0,12539.0,5.0,674.0
2674,Union,29432.36432,42834.55575,70.02025516,0.0,201292,NC,112322.0,106879.0,5.0,5443.0
2675,Union,6909.3414219999995,51310.89917,0.0,0.0,536499,NJ,280235.0,263283.0,6.0,16952.0
2676,Union,1129.664767,1554.755718,616.3224586,487.8428591,4549,NM,1884.0,1802.0,4.0,82.0
2677,Union,4953.375647,7151.454273,38.68461641,0.0,52300,OH,27023.0,25986.0,4.0,1037.0
2678,Union,5079.975993999999,7425.393422,2776.7117829999997,87.40129878,25748,OR,11702.0,10982.0,6.0,720.0
2679,Union,12525.61097,14899.111630000001,210.95610109999998,0.0,44947,PA,19307.0,18443.0,5.0,864.0
2680,Union,8816.613073,10812.31204,216.8631614,0.0,28961,SC,11556.0,10645.0,8.0,911.0
2681,Union,1793.744522,2161.983592,15.19394042,0.0,14399,SD,8014.0,7742.0,3.0,272.0
2682,Union,8461.804296,9262.209314,9.295596875,0.0,19109,TN,7208.0,6718.0,7.0,490.0
2683,Upshur,13067.36889,13726.402369999998,486.8521473,0.0,39309,TX,17961.0,17019.0,5.0,942.0
2684,Upshur,6278.759361,8555.694623000001,22.17419369,0.0,24254,WV,9637.0,8862.0,8.0,775.0
2685,Upson,6735.950183,9655.589926,100.7153158,0.0,27153,GA,11130.0,10324.0,7.0,806.0
2686,Upton,343.37398360000003,727.1054429999999,227.81201980000003,47.20355754,3355,TX,1783.0,1713.0,4.0,70.0
2687,Utah,56310.384379999996,113612.7559,346.3868461,0.202417822,516564,UT,266645.0,257951.0,3.0,8694.0
2688,Uvalde,7950.852994,12329.44799,2392.123959,676.6350637999999,26405,TX,11671.0,11084.0,5.0,587.0
2689,Valdez-Cordova,1622.878768,1864.10007,1046.8450369999998,677.2009417,9636,AK,4889.0,4465.0,9.0,424.0
2690,Valencia,22535.33683,28303.9713,248.2478616,9.435777529,76569,NM,29529.0,27335.0,7.0,2194.0
2691,Valley,2417.60128,2911.884215,696.8413462,8.81385999,9862,ID,4790.0,4492.0,6.0,298.0
2692,Valley,1277.005574,1987.80947,1024.380556,437.43461510000003,7369,MT,4383.0,4246.0,3.0,137.0
2693,Valley,819.6626651,1047.557281,400.53702410000005,0.0,4260,NE,2063.0,2005.0,3.0,58.0
2694,Vance,12324.716540000001,18239.86477,306.87965069999996,0.0,45422,NC,18047.0,16501.0,9.0,1546.0
2695,Vanderburgh,10526.08755,32888.64353,0.0,0.0,179703,IN,92238.0,88302.0,4.0,3936.0
2696,Venango,10549.315059999999,15080.1698,71.51975638,0.0,54984,PA,24461.0,23005.0,6.0,1456.0
2697,Ventura,29833.5131,99045.39332,105.7205043,21.12864834,823318,CA,428437.0,404239.0,6.0,24198.0
2698,Vermilion,13370.70853,22848.69935,781.2847469,0.0,81625,IL,35440.0,32934.0,7.0,2506.0
2699,Vermilion,10819.67061,16895.89805,281.91780980000004,43.69162716,57999,LA,25883.0,24085.0,7.0,1798.0
2700,Vermillion,3353.770482,5239.8567,153.7534955,0.0,16212,IN,7226.0,6711.0,7.0,515.0
2701,Vernon,14478.6701,19158.416690000002,3229.1957350000002,153.1035386,52334,LA,17461.0,16103.0,8.0,1358.0
2702,Vernon,5878.850622999999,8075.1957569999995,1269.7610849999999,0.0,21159,MO,9823.0,9324.0,5.0,499.0
2703,Vernon,8926.723777,10303.830240000001,1612.842365,0.0,29773,WI,15505.0,14869.0,4.0,636.0
2704,Victoria,16779.48784,25597.63609,2808.039342,0.000287604,86793,TX,45297.0,43402.0,4.0,1895.0
2705,Vigo,17668.21417,33125.85405,36.87829211,0.0,107848,IN,48986.0,45981.0,6.0,3005.0
2706,Vilas,5923.233861,6885.11405,957.6352114,1.112952215,21430,WI,10008.0,9307.0,7.0,701.0
2707,Vinton,5170.701908,5699.0858100000005,685.6110173,0.0,13435,OH,5459.0,5102.0,7.0,357.0
2708,Volusia,66614.87124,127686.4499,330.8071352,0.0,494593,FL,238676.0,224701.0,6.0,13975.0
2709,Wabash,1418.349499,2607.099746,94.60755274,0.0,11947,IL,5620.0,5303.0,6.0,317.0
2710,Wabash,5308.980154999999,7999.437106999999,2.215264115,0.0,32888,IN,15387.0,14650.0,5.0,737.0
2711,Wabasha,2934.9924,4130.368618,513.3158793,0.0,21676,MN,11993.0,11541.0,4.0,452.0
2712,Wabaunsee,1741.0494850000002,1741.2159989999998,1356.173854,49.3894853,7053,KS,3732.0,3589.0,4.0,143.0
2713,Wadena,4353.893833,5346.307122,1736.268307,0.200732782,13843,MN,6328.0,5955.0,6.0,373.0
2714,Wagoner,15031.84979,18882.162809999998,33.73315679,0.0,73085,OK,36246.0,34719.0,4.0,1527.0
2715,Wahkiakum,1117.997863,1117.997863,851.1394482999999,0.47019598799999995,3978,WA,1294.0,1177.0,9.0,117.0
2716,Wake,65963.67186,159830.1334,0.0,0.0,900993,NC,539483.0,514064.0,5.0,25419.0
2717,Wakulla,7270.5894370000005,8276.64625,95.13002751,0.0011324969999999999,30776,FL,13960.0,13308.0,5.0,652.0
2718,Waldo,12184.7543,13276.421129999999,1147.474142,0.0,38786,ME,20617.0,19543.0,5.0,1074.0
2719,Walker,22045.82503,25390.078999999998,117.12848429999998,0.0,67023,AL,25560.0,23714.0,7.0,1846.0
2720,Walker,19242.3558,25211.98078,122.0248074,0.0,68756,GA,29400.0,27646.0,6.0,1754.0
2721,Walker,15872.87943,21550.08287,511.32039510000004,0.0,67861,TX,22959.0,21799.0,5.0,1160.0
2722,Wallace,262.7556423,296.2872399,181.7995115,0.0,1485,KS,877.0,853.0,3.0,24.0
2723,Waller,11176.94175,14621.89773,290.15281980000003,0.0,43205,TX,21643.0,20606.0,5.0,1037.0
2724,Wallowa,1566.055601,1777.389943,695.3166632,103.78185069999999,7008,OR,3242.0,2990.0,8.0,252.0
2725,Walsh,1541.917585,2520.148549,578.3132349,47.65657592,11119,ND,5580.0,5347.0,4.0,233.0
2726,Walthall,7246.623994,7759.244568000001,2095.317707,0.0,15443,MS,5150.0,4734.0,8.0,416.0
2727,Walton,15471.9843,17995.07475,3083.86877,0.0,55043,FL,27844.0,26534.0,5.0,1310.0
2728,Walton,21229.259140000002,25684.77294,0.0,0.0,83768,GA,41677.0,39424.0,5.0,2253.0
2729,Walworth,706.5857292000001,1222.425245,486.9968719,237.2382833,5438,SD,2264.0,2141.0,5.0,123.0
2730,Walworth,17871.048890000002,24171.418380000003,0.0,0.0,102228,WI,57027.0,54385.0,5.0,2642.0
2731,Wapello,6997.039559999999,11987.68461,648.0381526000001,0.0,35625,IA,18026.0,17091.0,5.0,935.0
2732,Ward,10179.99402,14759.17814,1361.735472,621.2938816000001,61675,ND,34299.0,33205.0,3.0,1094.0
2733,Ward,2180.783627,3600.803872,262.74744680000003,8.780446115,10658,TX,5908.0,5655.0,4.0,253.0
2734,Ware,8776.370959,12590.76079,657.6065334,0.0,36312,GA,14488.0,13546.0,7.0,942.0
2735,Warren,2029.677376,2541.4402600000003,45.82160994,0.0,5834,GA,2640.0,2434.0,8.0,206.0
2736,Warren,4940.792084000001,6957.584581,946.0245412,0.0,46225,IA,26728.0,25806.0,3.0,922.0
2737,Warren,2010.927764,3514.852529,10.118928599999998,0.0,17707,IL,8563.0,8116.0,5.0,447.0
2738,Warren,2193.6607089999998,2419.569386,94.63258357,0.0,8508,IN,4097.0,3894.0,5.0,203.0
2739,Warren,14325.60615,29578.757569999998,43.8792015,0.0,113792,KY,58932.0,56277.0,5.0,2655.0
2740,Warren,6787.441645999999,8176.34597,89.75488307,0.0,32513,MO,17350.0,16520.0,5.0,830.0
2741,Warren,13004.16417,18309.6189,850.143919,5.1003352280000005,48773,MS,20883.0,19495.0,7.0,1388.0
2742,Warren,9083.427172,9891.248968,937.0322735,0.0,20972,NC,7212.0,6614.0,8.0,598.0
2743,Warren,10626.00309,16142.577309999999,0.0,0.0,108692,NJ,57192.0,54121.0,5.0,3071.0
2744,Warren,7653.31708,11599.47104,203.77556840000003,0.0,65707,NY,32441.0,30647.0,6.0,1794.0
2745,Warren,21297.21906,30069.91455,0.0,0.0,212693,OH,112405.0,107739.0,4.0,4666.0
2746,Warren,8763.828891,11162.43816,873.4862205000001,0.0,41815,PA,19955.0,18959.0,5.0,996.0
2747,Warren,11105.408959999999,15521.86554,208.83756,0.0,39839,TN,17771.0,16775.0,6.0,996.0
2748,Warren,5529.882098,7091.454129000001,0.461118414,0.0,37575,VA,19619.0,18684.0,5.0,935.0
2749,Warrick,6019.152659,8495.586831,17.4666079,0.0,59689,IN,31754.0,30463.0,4.0,1291.0
2750,Wasatch,1919.450411,3952.0409130000003,71.22123590000001,3.061353523,23530,UT,13288.0,12821.0,4.0,467.0
2751,Wasco,5611.651567,7657.375735,1845.935466,1062.634332,25213,OR,13024.0,12295.0,6.0,729.0
2752,Waseca,3262.773619,4299.851663,568.0652467,0.0,19136,MN,9752.0,9350.0,4.0,402.0
2753,Washakie,613.4349596,1176.6906099999999,229.5611568,199.96488090000003,8533,WY,4277.0,4097.0,4.0,180.0
2754,Washburn,4524.578257,5566.908851,886.9693183,0.0,15911,WI,7963.0,7536.0,5.0,427.0
2755,Washington,6865.755198000001,7309.52405,609.6682821,0.0,17581,AL,6699.0,6102.0,9.0,597.0
2756,Washington,33990.47526,61152.49334,413.26035,0.0,203065,AR,115236.0,111175.0,4.0,4061.0
2757,Washington,1128.75179,1373.989178,919.4810748,372.7153928,4814,CO,2783.0,2712.0,3.0,71.0
2758,Washington,8161.8607409999995,9369.993364,4736.262011,1.219940818,24896,FL,9610.0,9038.0,6.0,572.0
2759,Washington,8451.58381,9960.740149,2464.6010850000002,0.0,21187,GA,7198.0,6695.0,7.0,503.0
2760,Washington,3179.742693,4856.358171,471.8381585,0.0,21704,IA,12400.0,12010.0,3.0,390.0
2761,Washington,1779.046689,3131.269537,786.2260018999999,127.0034277,10198,ID,4564.0,4295.0,6.0,269.0
2762,Washington,2658.745449,3054.421895,619.6937779,0.0,14716,IL,9352.0,8998.0,4.0,354.0
2763,Washington,7784.479429000001,9647.607955,539.2795572000001,0.0,28262,IN,13526.0,12824.0,5.0,702.0
2764,Washington,1598.934841,1728.908559,1013.642617,0.0,5799,KS,3129.0,3031.0,3.0,98.0
2765,Washington,3015.3575600000004,3443.274085,403.2703492,0.0,11717,KY,6109.0,5844.0,4.0,265.0
2766,Washington,17400.8259,21378.10063,2797.90804,0.0,47168,LA,17072.0,15769.0,8.0,1303.0
2767,Washington,17963.03626,32598.62174,15.08529245,0.0,147430,MD,76921.0,72616.0,6.0,4305.0
2768,Washington,11650.37274,12857.93164,1760.646597,329.24090010000003,32856,ME,13992.0,13098.0,6.0,894.0
2769,Washington,16997.43704,26288.0749,0.0,0.0,238136,MN,137160.0,132839.0,3.0,4321.0
2770,Washington,9943.390355,10871.20733,1248.328017,0.0,25195,MO,10528.0,9820.0,7.0,708.0
2771,Washington,9053.220835,22175.31394,552.6295453,0.0,51137,MS,18043.0,16190.0,10.0,1853.0
2772,Washington,4307.010947,5435.45343,566.3256263,0.0,13228,NC,4967.0,4536.0,9.0,431.0
2773,Washington,2165.6703030000003,2910.337759,37.46228681,0.0,20234,NE,10935.0,10607.0,3.0,328.0
2774,Washington,13990.07022,18288.62169,702.1090849999999,0.0,63216,NY,28818.0,27373.0,5.0,1445.0
2775,Washington,12103.23801,17173.1844,1080.9726859999998,0.0,61778,OH,28053.0,26368.0,6.0,1685.0
2776,Washington,8840.511511,13031.37813,476.03141780000004,0.0,50976,OK,24453.0,23398.0,4.0,1055.0
2777,Washington,17461.21746,78178.77548,16.92139223,0.0,529710,OR,301641.0,287484.0,5.0,14157.0
2778,Washington,30049.96688,44069.01593,77.87348353,0.0,207820,PA,106615.0,100677.0,6.0,5938.0
2779,Washington,16262.39645,21732.79225,155.733933,0.0,126979,RI,69336.0,65448.0,6.0,3888.0
2780,Washington,22361.19345,35681.9044,0.0,0.0,122979,TN,57746.0,54540.0,6.0,3206.0
2781,Washington,7014.671895,10404.26618,989.5143688999999,0.0,33718,TX,15347.0,14617.0,5.0,730.0
2782,Washington,23843.45102,39689.514910000005,1415.817814,15.95498203,138115,UT,63800.0,61197.0,4.0,2603.0
2783,Washington,15088.9641,17950.10078,40.21525991,0.0,54876,VA,26978.0,25683.0,5.0,1295.0
2784,Washington,7456.503591,11602.38888,371.51790310000007,0.0,59534,VT,34037.0,32849.0,4.0,1188.0
2785,Washington,9215.517903,17730.9832,0.0,0.0,131887,WI,76121.0,73269.0,4.0,2852.0
2786,Washita,3601.0592810000003,3936.768507,1676.438892,0.0,11629,OK,5606.0,5294.0,6.0,312.0
2787,Washoe,31849.326869999997,71924.91974,1063.102855,379.7359056,421407,NV,225943.0,211811.0,6.0,14132.0
2788,Washtenaw,32886.22043,72894.70437,0.0,0.0,344791,MI,188111.0,181123.0,4.0,6988.0
2789,Watauga,12619.59903,17733.99088,157.7483898,0.0,51079,NC,27391.0,26064.0,5.0,1327.0
2790,Watonwan,994.7488430999999,1550.894811,130.0990729,0.0,11211,MN,6251.0,5960.0,5.0,291.0
2791,Waukesha,25653.99438,42675.478189999994,0.0,0.0,389891,WI,221565.0,213153.0,4.0,8412.0
2792,Waupaca,10815.538620000001,14375.43978,145.24795419999998,0.0,52410,WI,27062.0,25804.0,5.0,1258.0
2793,Waushara,6319.700336,7639.907176000001,64.52867127,0.0,24496,WI,11497.0,10774.0,6.0,723.0
2794,Wayne,9834.395445,11731.02911,1830.254481,0.0,30099,GA,11568.0,10731.0,7.0,837.0
2795,Wayne,2009.953809,2140.3709059999996,1105.726374,0.0,6403,IA,2852.0,2739.0,4.0,113.0
2796,Wayne,3927.00985,5141.903956,1176.575942,0.0,16760,IL,7498.0,6982.0,7.0,516.0
2797,Wayne,9865.469851,18348.18894,22.94455628,0.0,68917,IN,30648.0,29016.0,5.0,1632.0
2798,Wayne,9500.375101,11665.262509999999,593.69776,0.0,20813,KY,7276.0,6703.0,8.0,573.0
2799,Wayne,78871.53556,354446.7992,0.0,0.0,1820584,MI,758684.0,706075.0,7.0,52609.0
2800,Wayne,5920.9416280000005,6573.537535,2600.8945120000003,10.28690823,13521,MO,5720.0,5384.0,6.0,336.0
2801,Wayne,7646.305268000001,9222.545256,302.8024158,0.0,20747,MS,7620.0,7018.0,8.0,602.0
2802,Wayne,32637.9348,42981.84468,0.0,0.0,122623,NC,53729.0,50472.0,6.0,3257.0
2803,Wayne,1179.898187,2068.338279,199.4718134,0.0,9595,NE,5539.0,5398.0,3.0,141.0
2804,Wayne,17691.74649,22563.47867,0.0,0.0,93772,NY,44542.0,42174.0,5.0,2368.0
2805,Wayne,20573.48213,28975.8187,0.0,0.0,114520,OH,59993.0,57632.0,4.0,2361.0
2806,Wayne,13919.7972,16230.217230000002,238.68534280000003,0.0,52822,PA,22268.0,20972.0,6.0,1296.0
2807,Wayne,5623.795954,6551.066668,1487.8767710000002,0.0,17021,TN,6177.0,5720.0,7.0,457.0
2808,Wayne,805.411599,855.8982853,375.0680638,121.8757943,2778,UT,1417.0,1288.0,9.0,129.0
