Unnamed: 0_x,County,People 1 Mile and More,People 1/2 Mile and More,People 10 Miles and More,People 20 Miles and More,Population,State,Unnamed: 0_y,Civilian labour force,Employed poulation,Rate of Unemployment,Unemployed population
2745,Sweetwater,3593.2662689999997,6460.712693,376.2384245,315.6284013,43806,WY,3191,22794.0,21716.0,5.0,1078.0
2746,Swift,1938.316178,2306.30558,1478.642876,1.053904365,9783,MN,1416,5170.0,4860.0,6.0,310.0
2747,Swisher,1194.819826,2255.8133390000003,674.1863387,0.0,7854,TX,2788,2730.0,2600.0,5.0,130.0
2748,Switzerland,3013.846296,3282.3257129999997,157.00246830000003,0.0,10613,IN,792,4854.0,4613.0,5.0,241.0
2749,Talbot,2847.754925,3168.92058,175.2906885,0.0,6865,GA,531,2696.0,2488.0,8.0,208.0
2750,Talbot,3969.907021,5153.725522,0.0,0.0,37782,MD,1236,19328.0,18381.0,5.0,947.0
2751,Taliaferro,1101.556988,1101.556988,754.3443063999999,0.0,1717,GA,532,593.0,547.0,8.0,46.0
2752,Talladega,24232.36575,32614.2262,11.65872986,0.0,82291,AL,62,35134.0,32824.0,7.0,2310.0
2753,Tallahatchie,8129.792273,9107.582322,5748.8762990000005,0.0,15378,MS,1496,5810.0,5371.0,8.0,439.0
2754,Tallapoosa,12423.02031,15037.41881,875.8868802000001,0.0,41616,AL,63,18740.0,17598.0,6.0,1142.0
2755,Tama,4048.138618,4989.070504,397.5594161,0.0,17767,IA,893,9676.0,9251.0,4.0,425.0
2756,Taney,14337.07955,18101.7963,687.1457352000001,0.0,51675,MO,1617,26177.0,24063.0,8.0,2114.0
2757,Tangipahoa,38013.37125,46410.58013,651.5001527000001,0.0,121097,LA,1187,54314.0,50388.0,7.0,3926.0
2758,Taos,12224.30844,13609.28965,3744.012595,271.420652,32937,NM,1859,14850.0,13492.0,9.0,1358.0
2759,Tarrant,171847.914,393800.3,0.0,0.0,1809034,TX,2789,990682.0,949513.0,4.0,41169.0
2760,Tate,10496.85397,12033.20991,2690.5345859999998,0.0,28886,MS,1497,11996.0,11149.0,7.0,847.0
2761,Tattnall,8710.340959000001,10017.39086,153.4912054,0.0,25520,GA,533,9277.0,8705.0,6.0,572.0
2762,Taylor,7303.516762,8920.373775,1011.2786169999999,32.56069176,22570,FL,395,8981.0,8377.0,7.0,604.0
2763,Taylor,3656.369069,4770.7267600000005,441.9691827,0.0,8906,GA,534,2773.0,2519.0,9.0,254.0
2764,Taylor,1178.22317,1647.288624,168.3137702,0.0,6317,IA,894,3241.0,3138.0,3.0,103.0
2765,Taylor,5434.94749,7509.739673,271.93071339999995,0.0,24512,KY,1122,11108.0,10400.0,6.0,708.0
2766,Taylor,20704.13256,41165.609019999996,138.01647230000003,0.0,131506,TX,2790,63301.0,60982.0,4.0,2319.0
2767,Taylor,5212.636441,6075.785836999999,1259.0041449999999,23.82926834,20689,WI,3160,10707.0,10236.0,4.0,471.0
2768,Taylor,3750.361096,5015.170465,0.0,0.0,16895,WV,3089,7720.0,7257.0,6.0,463.0
2769,Tazewell,16777.473469999997,23976.01868,0.0,0.0,135394,IL,701,66832.0,62647.0,6.0,4185.0
2770,Tazewell,13902.605980000002,16508.965509999998,7.667767663999999,0.0,45078,VA,2958,16612.0,15382.0,7.0,1230.0
2771,Tehama,15404.61322,21912.18918,1720.97202,111.2790507,63463,CA,246,25076.0,23094.0,8.0,1982.0
2772,Telfair,5039.51469,7685.024658,532.8861747999999,0.0,16500,GA,535,4825.0,4405.0,9.0,420.0
2773,Teller,3652.917423,4560.707906000001,580.8895002,0.0,23350,CO,314,11400.0,10892.0,5.0,508.0
2774,Tensas,2264.877345,2446.569038,1709.999277,0.0,5252,LA,1188,1720.0,1552.0,10.0,168.0
2775,Terrebonne,24297.806230000002,34598.3987,1130.155825,0.195983469,111860,LA,1189,53101.0,49928.0,6.0,3173.0
2776,Terrell,2254.671566,4070.557584,41.68442653,0.0,9315,GA,536,3632.0,3361.0,8.0,271.0
2777,Terrell,461.9011745,461.9011745,461.9011745,461.6898493,984,TX,2791,434.0,413.0,5.0,21.0
2778,Terry,3637.6542130000003,5179.383132,612.2387277,0.0,12651,TX,2792,5398.0,5146.0,5.0,252.0
2779,Teton,2301.967033,2553.531894,231.50969480000003,0.0,10170,ID,607,5819.0,5616.0,4.0,203.0
2780,Teton,1569.165159,1843.407679,1247.488883,563.1344396000001,6073,MT,1677,2886.0,2775.0,4.0,111.0
2781,Teton,3047.409079,3919.667332,487.0119553,201.3006816,21294,WY,3192,14725.0,14152.0,4.0,573.0
2782,Texas,9469.948584,11255.591390000001,1608.637162,0.119552702,26008,MO,1618,9409.0,8783.0,7.0,626.0
2783,Texas,8092.0895040000005,8517.714904999999,2702.302597,123.7666341,20640,OK,2240,9692.0,9379.0,3.0,313.0
2784,Thayer,1181.480024,1365.345184,460.8211683,0.0,5228,NE,1769,2967.0,2897.0,2.0,70.0
2785,Thomas,14101.57593,18719.761609999998,1346.146091,0.0,44720,GA,537,16815.0,15600.0,7.0,1215.0
2786,Thomas,1890.4456100000002,2331.540025,301.0836583,9.671111895,7900,KS,1004,4415.0,4299.0,3.0,116.0
2787,Thomas,148.9126984,148.9126984,148.9126984,148.9126984,647,NE,1770,435.0,422.0,3.0,13.0
2788,Throckmorton,577.2579253,577.2579253,577.2579253,354.72398010000006,1641,TX,2793,780.0,755.0,3.0,25.0
2789,Thurston,3335.164782,3503.193175,469.60812419999996,0.0,6940,NE,1771,2970.0,2812.0,5.0,158.0
2790,Thurston,28865.177760000002,44758.41311,20.27295405,0.0,252264,WA,3037,125764.0,118204.0,6.0,7560.0
2791,Tift,8937.095254,13173.73423,25.80756658,0.0,40118,GA,538,18347.0,17227.0,6.0,1120.0
2792,Tillamook,7328.282139,8235.072806999999,1554.69484,0.0,25250,OR,2277,11390.0,10749.0,6.0,641.0
2793,Tillman,2136.630944,3280.387894,1336.086102,0.0,7992,OK,2241,3358.0,3214.0,4.0,144.0
2794,Tioga,10975.60555,12626.87302,2.105145602,0.0,51125,NY,1917,23517.0,22216.0,6.0,1301.0
2795,Tioga,10372.59778,12615.27495,373.89416789999996,0.0,41981,PA,2344,20330.0,19006.0,7.0,1324.0
2796,Tippah,9634.825024,10748.80936,532.9389546,0.0,22232,MS,1498,9440.0,8839.0,6.0,601.0
2797,Tippecanoe,23195.78985,52096.75657,395.5744277,0.0,172780,IN,793,93117.0,89165.0,4.0,3952.0
2798,Tipton,3271.90671,3477.702096,189.7973395,0.0,15936,IN,794,8382.0,8046.0,4.0,336.0
2799,Tipton,16070.709319999998,17503.55846,1276.604156,0.0,61081,TN,2557,27447.0,25504.0,7.0,1943.0
2800,Tishomingo,7293.524707,8807.904001,0.0,0.0,19593,MS,1499,8012.0,7503.0,6.0,509.0
2801,Titus,8428.759746,12381.03421,751.9131932,0.0,32334,TX,2794,12728.0,11993.0,6.0,735.0
2802,Todd,4631.540068,5206.728319,502.09075189999993,0.0,12460,KY,1123,5425.0,5172.0,5.0,253.0
2803,Todd,7351.513281999999,8752.467459,2969.888516,0.0,24895,MN,1417,13008.0,12440.0,4.0,568.0
2804,Todd,4763.502309,5667.089908,1261.344405,18.89408446,9612,SD,2466,3044.0,2819.0,7.0,225.0
2805,Tolland,20877.304640000002,26824.471419999998,0.0,0.0,152691,CT,325,85126.0,80888.0,5.0,4238.0
2806,Tom Green,17859.39988,33500.66206,1139.3437800000002,3.6811532380000003,110224,TX,,,,,
2807,Tompkins,16886.66921,24948.77461,35.85545973,0.0,101564,NY,1918,50714.0,48486.0,4.0,2228.0
2808,Tooele,7324.644445,11929.8687,377.71995489999995,42.5743281,58218,UT,2847,29601.0,28374.0,4.0,1227.0
2809,Toole,664.8088311,1165.791686,600.3630245,408.7874901,5324,MT,1678,2295.0,2217.0,3.0,78.0
2810,Toombs,7354.3557120000005,10545.99988,973.5813347999999,0.0,27223,GA,539,11864.0,10829.0,9.0,1035.0
2811,Torrance,6680.657236999999,7291.668151000001,1584.548309,405.50001000000003,16383,NM,1860,5441.0,4950.0,9.0,491.0
2812,Towner,713.0787309,713.0787309,690.8178984,568.2408774,2246,ND,2075,1242.0,1209.0,3.0,33.0
2813,Towns,3763.1852340000005,4054.4225909999996,0.5175002710000001,0.0,10471,GA,540,3915.0,3607.0,8.0,308.0
2814,Traill,1095.704013,1400.074716,605.3413908,0.0,8121,ND,2076,4452.0,4326.0,3.0,126.0
2815,Transylvania,6890.146108,9108.647959,577.0348511,0.0,33090,NC,2014,13546.0,12809.0,5.0,737.0
2816,Traverse,686.2288887,758.5016546,563.4051047,0.0,3558,MN,1418,1835.0,1759.0,4.0,76.0
2817,Travis,119397.2733,254672.8203,1414.1360029999998,0.0,1024266,TX,2796,655166.0,633703.0,3.0,21463.0
2818,Treasure,286.6895742,286.6895742,286.6895742,270.5578808,718,MT,1679,357.0,339.0,5.0,18.0
2819,Trego,443.3308214,784.1823524,229.0540028,0.0,3001,KS,1005,1509.0,1456.0,4.0,53.0
2820,Trempealeau,6984.494308,7785.561993000001,198.7220958,0.0,28816,WI,3161,16628.0,15978.0,4.0,650.0
2821,Treutlen,2474.993536,3202.997288,68.1098312,0.0,6885,GA,541,2701.0,2472.0,9.0,229.0
2822,Trigg,4013.0214159999996,4927.601643999999,380.3410548,0.0,14339,KY,1124,5670.0,5343.0,6.0,327.0
2823,Trimble,2843.382368,2899.3665960000003,679.3887778,0.0,8809,KY,1125,3811.0,3595.0,6.0,216.0
2824,Trinity,4749.823985,5286.180125,941.9958889000001,101.7620552,13786,CA,247,5142.0,4742.0,8.0,400.0
2825,Trinity,3873.741168,4586.799135,823.6741555,0.0,14585,TX,2797,5477.0,5155.0,6.0,322.0
2826,Tripp,994.7756373,1403.026981,590.7230183999999,89.49883781,5644,SD,2467,3075.0,2993.0,3.0,82.0
2827,Troup,14368.901409999999,23545.14274,0.000957117,0.0,67044,GA,542,35599.0,33437.0,6.0,2162.0
2828,Trousdale,2486.803727,2969.30649,0.0,0.0,7870,TN,2558,3677.0,3460.0,6.0,217.0
2829,Trumbull,32181.45948,56566.4798,0.0,0.0,210312,OH,2159,91394.0,85504.0,6.0,5890.0
2830,Tucker,2048.646775,2651.3087370000003,37.12834294,0.0,7141,WV,3090,3415.0,3206.0,6.0,209.0
2831,Tulare,76590.96297000001,144156.1379,2719.71524,33.54806734,442179,CA,248,204111.0,180569.0,12.0,23542.0
2832,Tulsa,66953.25184,151029.9005,0.0,0.0,603403,OK,2242,317847.0,304659.0,4.0,13188.0
2833,Tunica,4758.1852659999995,5711.12616,1518.158137,0.0,10778,MS,1500,4656.0,4224.0,9.0,432.0
2834,Tuolumne,11927.03419,14119.44599,139.4670415,5.455127563,55365,CA,249,21578.0,20058.0,7.0,1520.0
2835,Turner,2382.4480320000002,3948.7913329999997,89.49700134,0.0,8930,GA,543,3192.0,2976.0,7.0,216.0
2836,Turner,2500.16071,2504.535066,743.0295492,0.0,8347,SD,2468,4627.0,4503.0,3.0,124.0
2837,Tuscaloosa,27736.733969999997,54888.4202,998.6494822000001,0.0,194656,AL,64,98867.0,93482.0,5.0,5385.0
2838,Tuscarawas,18317.34156,26471.66808,0.0,0.0,92582,OH,2160,45438.0,42998.0,5.0,2440.0
2839,Tuscola,15673.06578,18032.67801,37.86871014,0.0,55729,MI,1335,24482.0,22841.0,7.0,1641.0
2840,Twiggs,4370.479302000001,4526.025619,71.02182886,0.0,9023,GA,544,2965.0,2695.0,9.0,270.0
2841,Twin Falls,8998.832001,19992.62815,766.9572363,53.29533525,77230,ID,,,,,
2842,Tyler,8798.851732,9446.956869,3831.896757,0.0,21766,TX,2798,7361.0,6846.0,7.0,515.0
2843,Tyler,2261.52274,2603.659087,60.37516882,0.0,9208,WV,3091,3647.0,3305.0,9.0,342.0
2844,Tyrrell,1495.238865,1595.639134,257.7818496,0.0,4407,NC,2015,1547.0,1400.0,10.0,147.0
2845,Uinta,3436.1046939999997,4890.5339539999995,307.0496501,2.146524588,21118,WY,3193,9695.0,9208.0,5.0,487.0
2846,Uintah,5185.501154,7134.1086780000005,602.3053997000001,36.58044712,32588,UT,2848,15339.0,14295.0,7.0,1044.0
2847,Ulster,32360.99568,41362.53076,283.3200559,0.0,182493,NY,1919,88848.0,84584.0,5.0,4264.0
2848,Umatilla,13966.454909999999,22025.29059,1535.4091740000001,170.004416,75889,OR,2278,35248.0,33007.0,6.0,2241.0
2849,Unicoi,3780.689175,6000.638111,0.0,0.0,18313,TN,2559,7020.0,6461.0,8.0,559.0
2850,Union,11659.4125,16164.352719999999,1165.3000650000001,0.0,41639,AR,188,16871.0,15837.0,6.0,1034.0
2851,Union,5260.153439,5754.3722259999995,461.0699972,0.0,15535,FL,396,4736.0,4505.0,5.0,231.0
2852,Union,6110.108729,6601.142602,2.70057138,0.0,21356,GA,545,9832.0,9307.0,5.0,525.0
2853,Union,1502.614084,2769.84155,405.43023230000006,0.0,12534,IA,895,6581.0,6304.0,4.0,277.0
2854,Union,4574.893822,6561.533667000001,237.1929259,0.0,17808,IL,702,7352.0,6787.0,8.0,565.0
2855,Union,1595.146917,1907.4087309999998,0.0,0.0,7516,IN,795,3561.0,3402.0,5.0,159.0
2856,Union,4461.278198,5156.551403,0.89126534,0.0,15007,KY,1126,6191.0,5777.0,7.0,414.0
2857,Union,6722.464462000001,8253.964437999999,1412.9749539999998,0.0,22721,LA,1190,9371.0,8700.0,7.0,671.0
2858,Union,9406.818828,11338.42842,957.8949007000001,0.0,27134,MS,1501,13213.0,12539.0,5.0,674.0
2859,Union,29432.36432,42834.55575,70.02025516,0.0,201292,NC,2016,112322.0,106879.0,5.0,5443.0
2860,Union,6909.3414219999995,51310.89917,0.0,0.0,536499,NJ,1827,280235.0,263283.0,6.0,16952.0
2861,Union,1129.664767,1554.755718,616.3224586,487.8428591,4549,NM,1861,1884.0,1802.0,4.0,82.0
2862,Union,4953.375647,7151.454273,38.68461641,0.0,52300,OH,2161,27023.0,25986.0,4.0,1037.0
2863,Union,5079.975993999999,7425.393422,2776.7117829999997,87.40129878,25748,OR,2279,11702.0,10982.0,6.0,720.0
2864,Union,12525.61097,14899.111630000001,210.95610109999998,0.0,44947,PA,2345,19307.0,18443.0,5.0,864.0
2865,Union,8816.613073,10812.31204,216.8631614,0.0,28961,SC,2403,11556.0,10645.0,8.0,911.0
2866,Union,1793.744522,2161.983592,15.19394042,0.0,14399,SD,2469,8014.0,7742.0,3.0,272.0
2867,Union,8461.804296,9262.209314,9.295596875,0.0,19109,TN,2560,7208.0,6718.0,7.0,490.0
2868,Upshur,13067.36889,13726.402369999998,486.8521473,0.0,39309,TX,2799,17961.0,17019.0,5.0,942.0
2869,Upshur,6278.759361,8555.694623000001,22.17419369,0.0,24254,WV,3092,9637.0,8862.0,8.0,775.0
2870,Upson,6735.950183,9655.589926,100.7153158,0.0,27153,GA,546,11130.0,10324.0,7.0,806.0
2871,Upton,343.37398360000003,727.1054429999999,227.81201980000003,47.20355754,3355,TX,2800,1783.0,1713.0,4.0,70.0
2872,Utah,56310.384379999996,113612.7559,346.3868461,0.202417822,516564,UT,2849,266645.0,257951.0,3.0,8694.0
2873,Uvalde,7950.852994,12329.44799,2392.123959,676.6350637999999,26405,TX,2801,11671.0,11084.0,5.0,587.0
2874,Val Verde,11064.41232,20395.76319,252.3738702,136.35039840000002,48879,TX,,,,,
2875,Valdez-Cordova,1622.878768,1864.10007,1046.8450369999998,677.2009417,9636,AK,97,4889.0,4465.0,9.0,424.0
2876,Valencia,22535.33683,28303.9713,248.2478616,9.435777529,76569,NM,1862,29529.0,27335.0,7.0,2194.0
2877,Valley,2417.60128,2911.884215,696.8413462,8.81385999,9862,ID,609,4790.0,4492.0,6.0,298.0
2878,Valley,1277.005574,1987.80947,1024.380556,437.43461510000003,7369,MT,1680,4383.0,4246.0,3.0,137.0
2879,Valley,819.6626651,1047.557281,400.53702410000005,0.0,4260,NE,1772,2063.0,2005.0,3.0,58.0
2880,Van Buren,7324.341829999999,8001.343459000001,1121.940826,0.0,17295,AR,,,,,
2881,Van Buren,2824.878363,2824.878363,2661.227968,156.4703887,7570,IA,,,,,
2882,Van Buren,18897.90782,23361.31097,0.0,0.0,76258,MI,,,,,
2883,Van Buren,2475.975342,2816.1609280000002,54.29864396,0.0,5548,TN,,,,,
2884,Van Wert,4959.065125,7172.928558,153.5124516,0.0,28744,OH,,,,,
2885,Van Zandt,13518.75025,16319.40183,351.9024478,0.0,52579,TX,,,,,
2886,Vance,12324.716540000001,18239.86477,306.87965069999996,0.0,45422,NC,2017,18047.0,16501.0,9.0,1546.0
2887,Vanderburgh,10526.08755,32888.64353,0.0,0.0,179703,IN,796,92238.0,88302.0,4.0,3936.0
2888,Venango,10549.315059999999,15080.1698,71.51975638,0.0,54984,PA,2346,24461.0,23005.0,6.0,1456.0
2889,Ventura,29833.5131,99045.39332,105.7205043,21.12864834,823318,CA,250,428437.0,404239.0,6.0,24198.0
2890,Vermilion,13370.70853,22848.69935,781.2847469,0.0,81625,IL,703,35440.0,32934.0,7.0,2506.0
2891,Vermilion,10819.67061,16895.89805,281.91780980000004,43.69162716,57999,LA,1191,25883.0,24085.0,7.0,1798.0
2892,Vermillion,3353.770482,5239.8567,153.7534955,0.0,16212,IN,797,7226.0,6711.0,7.0,515.0
2893,Vernon,14478.6701,19158.416690000002,3229.1957350000002,153.1035386,52334,LA,1192,17461.0,16103.0,8.0,1358.0
2894,Vernon,5878.850622999999,8075.1957569999995,1269.7610849999999,0.0,21159,MO,1619,9823.0,9324.0,5.0,499.0
2895,Vernon,8926.723777,10303.830240000001,1612.842365,0.0,29773,WI,3162,15505.0,14869.0,4.0,636.0
2896,Victoria,16779.48784,25597.63609,2808.039342,0.000287604,86793,TX,2804,45297.0,43402.0,4.0,1895.0
2897,Vigo,17668.21417,33125.85405,36.87829211,0.0,107848,IN,798,48986.0,45981.0,6.0,3005.0
2898,Vilas,5923.233861,6885.11405,957.6352114,1.112952215,21430,WI,3163,10008.0,9307.0,7.0,701.0
2899,Vinton,5170.701908,5699.0858100000005,685.6110173,0.0,13435,OH,2163,5459.0,5102.0,7.0,357.0
2900,Virginia Beach,12831.106890000001,49927.91877,55.48354075,0.0,437994,VA,,,,,
2901,Volusia,66614.87124,127686.4499,330.8071352,0.0,494593,FL,397,238676.0,224701.0,6.0,13975.0
2902,Wabash,1418.349499,2607.099746,94.60755274,0.0,11947,IL,704,5620.0,5303.0,6.0,317.0
2903,Wabash,5308.980154999999,7999.437106999999,2.215264115,0.0,32888,IN,799,15387.0,14650.0,5.0,737.0
2904,Wabasha,2934.9924,4130.368618,513.3158793,0.0,21676,MN,1419,11993.0,11541.0,4.0,452.0
2905,Wabaunsee,1741.0494850000002,1741.2159989999998,1356.173854,49.3894853,7053,KS,1006,3732.0,3589.0,4.0,143.0
2906,Wade Hampton,4175.150053,4567.609714,3289.1708670000003,2501.9811440000003,7459,AK,,,,,
2907,Wadena,4353.893833,5346.307122,1736.268307,0.200732782,13843,MN,1420,6328.0,5955.0,6.0,373.0
2908,Wagoner,15031.84979,18882.162809999998,33.73315679,0.0,73085,OK,2243,36246.0,34719.0,4.0,1527.0
2909,Wahkiakum,1117.997863,1117.997863,851.1394482999999,0.47019598799999995,3978,WA,3038,1294.0,1177.0,9.0,117.0
2910,Wake,65963.67186,159830.1334,0.0,0.0,900993,NC,2018,539483.0,514064.0,5.0,25419.0
2911,Wakulla,7270.5894370000005,8276.64625,95.13002751,0.0011324969999999999,30776,FL,398,13960.0,13308.0,5.0,652.0
2912,Waldo,12184.7543,13276.421129999999,1147.474142,0.0,38786,ME,1213,20617.0,19543.0,5.0,1074.0
2913,Walker,22045.82503,25390.078999999998,117.12848429999998,0.0,67023,AL,65,25560.0,23714.0,7.0,1846.0
2914,Walker,19242.3558,25211.98078,122.0248074,0.0,68756,GA,547,29400.0,27646.0,6.0,1754.0
2915,Walker,15872.87943,21550.08287,511.32039510000004,0.0,67861,TX,2805,22959.0,21799.0,5.0,1160.0
2916,Walla Walla,6138.072566,13857.28452,1259.682269,262.9109985,58781,WA,,,,,
2917,Wallace,262.7556423,296.2872399,181.7995115,0.0,1485,KS,1007,877.0,853.0,3.0,24.0
2918,Waller,11176.94175,14621.89773,290.15281980000003,0.0,43205,TX,2806,21643.0,20606.0,5.0,1037.0
2919,Wallowa,1566.055601,1777.389943,695.3166632,103.78185069999999,7008,OR,2280,3242.0,2990.0,8.0,252.0
2920,Walsh,1541.917585,2520.148549,578.3132349,47.65657592,11119,ND,2077,5580.0,5347.0,4.0,233.0
2921,Walthall,7246.623994,7759.244568000001,2095.317707,0.0,15443,MS,1502,5150.0,4734.0,8.0,416.0
2922,Walton,15471.9843,17995.07475,3083.86877,0.0,55043,FL,399,27844.0,26534.0,5.0,1310.0
2923,Walton,21229.259140000002,25684.77294,0.0,0.0,83768,GA,548,41677.0,39424.0,5.0,2253.0
2924,Walworth,706.5857292000001,1222.425245,486.9968719,237.2382833,5438,SD,2470,2264.0,2141.0,5.0,123.0
2925,Walworth,17871.048890000002,24171.418380000003,0.0,0.0,102228,WI,3164,57027.0,54385.0,5.0,2642.0
2926,Wapello,6997.039559999999,11987.68461,648.0381526000001,0.0,35625,IA,897,18026.0,17091.0,5.0,935.0
2927,Ward,10179.99402,14759.17814,1361.735472,621.2938816000001,61675,ND,2078,34299.0,33205.0,3.0,1094.0
2928,Ward,2180.783627,3600.803872,262.74744680000003,8.780446115,10658,TX,2807,5908.0,5655.0,4.0,253.0
2929,Ware,8776.370959,12590.76079,657.6065334,0.0,36312,GA,549,14488.0,13546.0,7.0,942.0
2930,Warren,2029.677376,2541.4402600000003,45.82160994,0.0,5834,GA,550,2640.0,2434.0,8.0,206.0
2931,Warren,4940.792084000001,6957.584581,946.0245412,0.0,46225,IA,898,26728.0,25806.0,3.0,922.0
2932,Warren,2010.927764,3514.852529,10.118928599999998,0.0,17707,IL,705,8563.0,8116.0,5.0,447.0
2933,Warren,2193.6607089999998,2419.569386,94.63258357,0.0,8508,IN,800,4097.0,3894.0,5.0,203.0
2934,Warren,14325.60615,29578.757569999998,43.8792015,0.0,113792,KY,1127,58932.0,56277.0,5.0,2655.0
2935,Warren,6787.441645999999,8176.34597,89.75488307,0.0,32513,MO,1620,17350.0,16520.0,5.0,830.0
2936,Warren,13004.16417,18309.6189,850.143919,5.1003352280000005,48773,MS,1503,20883.0,19495.0,7.0,1388.0
2937,Warren,9083.427172,9891.248968,937.0322735,0.0,20972,NC,2019,7212.0,6614.0,8.0,598.0
2938,Warren,10626.00309,16142.577309999999,0.0,0.0,108692,NJ,1828,57192.0,54121.0,5.0,3071.0
2939,Warren,7653.31708,11599.47104,203.77556840000003,0.0,65707,NY,1920,32441.0,30647.0,6.0,1794.0
2940,Warren,21297.21906,30069.91455,0.0,0.0,212693,OH,2164,112405.0,107739.0,4.0,4666.0
2941,Warren,8763.828891,11162.43816,873.4862205000001,0.0,41815,PA,2347,19955.0,18959.0,5.0,996.0
2942,Warren,11105.408959999999,15521.86554,208.83756,0.0,39839,TN,2562,17771.0,16775.0,6.0,996.0
2943,Warren,5529.882098,7091.454129000001,0.461118414,0.0,37575,VA,2959,19619.0,18684.0,5.0,935.0
2944,Warrick,6019.152659,8495.586831,17.4666079,0.0,59689,IN,801,31754.0,30463.0,4.0,1291.0
2945,Wasatch,1919.450411,3952.0409130000003,71.22123590000001,3.061353523,23530,UT,2850,13288.0,12821.0,4.0,467.0
2946,Wasco,5611.651567,7657.375735,1845.935466,1062.634332,25213,OR,2281,13024.0,12295.0,6.0,729.0
2947,Waseca,3262.773619,4299.851663,568.0652467,0.0,19136,MN,1421,9752.0,9350.0,4.0,402.0
2948,Washakie,613.4349596,1176.6906099999999,229.5611568,199.96488090000003,8533,WY,3194,4277.0,4097.0,4.0,180.0
2949,Washburn,4524.578257,5566.908851,886.9693183,0.0,15911,WI,3165,7963.0,7536.0,5.0,427.0
2950,Washington,6865.755198000001,7309.52405,609.6682821,0.0,17581,AL,66,6699.0,6102.0,9.0,597.0
2951,Washington,33990.47526,61152.49334,413.26035,0.0,203065,AR,190,115236.0,111175.0,4.0,4061.0
2952,Washington,1128.75179,1373.989178,919.4810748,372.7153928,4814,CO,315,2783.0,2712.0,3.0,71.0
2953,Washington,8161.8607409999995,9369.993364,4736.262011,1.219940818,24896,FL,400,9610.0,9038.0,6.0,572.0
2954,Washington,8451.58381,9960.740149,2464.6010850000002,0.0,21187,GA,551,7198.0,6695.0,7.0,503.0
2955,Washington,3179.742693,4856.358171,471.8381585,0.0,21704,IA,899,12400.0,12010.0,3.0,390.0
2956,Washington,1779.046689,3131.269537,786.2260018999999,127.0034277,10198,ID,610,4564.0,4295.0,6.0,269.0
2957,Washington,2658.745449,3054.421895,619.6937779,0.0,14716,IL,706,9352.0,8998.0,4.0,354.0
2958,Washington,7784.479429000001,9647.607955,539.2795572000001,0.0,28262,IN,802,13526.0,12824.0,5.0,702.0
2959,Washington,1598.934841,1728.908559,1013.642617,0.0,5799,KS,1008,3129.0,3031.0,3.0,98.0
2960,Washington,3015.3575600000004,3443.274085,403.2703492,0.0,11717,KY,1128,6109.0,5844.0,4.0,265.0
2961,Washington,17400.8259,21378.10063,2797.90804,0.0,47168,LA,1193,17072.0,15769.0,8.0,1303.0
2962,Washington,17963.03626,32598.62174,15.08529245,0.0,147430,MD,1237,76921.0,72616.0,6.0,4305.0
2963,Washington,11650.37274,12857.93164,1760.646597,329.24090010000003,32856,ME,1214,13992.0,13098.0,6.0,894.0
2964,Washington,16997.43704,26288.0749,0.0,0.0,238136,MN,1422,137160.0,132839.0,3.0,4321.0
2965,Washington,9943.390355,10871.20733,1248.328017,0.0,25195,MO,1621,10528.0,9820.0,7.0,708.0
2966,Washington,9053.220835,22175.31394,552.6295453,0.0,51137,MS,1504,18043.0,16190.0,10.0,1853.0
2967,Washington,4307.010947,5435.45343,566.3256263,0.0,13228,NC,2020,4967.0,4536.0,9.0,431.0
2968,Washington,2165.6703030000003,2910.337759,37.46228681,0.0,20234,NE,1773,10935.0,10607.0,3.0,328.0
2969,Washington,13990.07022,18288.62169,702.1090849999999,0.0,63216,NY,1921,28818.0,27373.0,5.0,1445.0
2970,Washington,12103.23801,17173.1844,1080.9726859999998,0.0,61778,OH,2165,28053.0,26368.0,6.0,1685.0
