,County,People 1 Mile and More,People 1/2 Mile and More,People 10 Miles and More,People 20 Miles and More,Population,State
2751,Taliaferro,1101.556988,1101.556988,754.3443063999999,0.0,1717,GA
2752,Talladega,24232.36575,32614.2262,11.65872986,0.0,82291,AL
2753,Tallahatchie,8129.792273,9107.582322,5748.8762990000005,0.0,15378,MS
2754,Tallapoosa,12423.02031,15037.41881,875.8868802000001,0.0,41616,AL
2755,Tama,4048.138618,4989.070504,397.5594161,0.0,17767,IA
2756,Taney,14337.07955,18101.7963,687.1457352000001,0.0,51675,MO
2757,Tangipahoa,38013.37125,46410.58013,651.5001527000001,0.0,121097,LA
2758,Taos,12224.30844,13609.28965,3744.012595,271.420652,32937,NM
2759,Tarrant,171847.914,393800.3,0.0,0.0,1809034,TX
2760,Tate,10496.85397,12033.20991,2690.5345859999998,0.0,28886,MS
2761,Tattnall,8710.340959000001,10017.39086,153.4912054,0.0,25520,GA
2762,Taylor,7303.516762,8920.373775,1011.2786169999999,32.56069176,22570,FL
2763,Taylor,3656.369069,4770.7267600000005,441.9691827,0.0,8906,GA
2764,Taylor,1178.22317,1647.288624,168.3137702,0.0,6317,IA
2765,Taylor,5434.94749,7509.739673,271.93071339999995,0.0,24512,KY
2766,Taylor,20704.13256,41165.609019999996,138.01647230000003,0.0,131506,TX
2767,Taylor,5212.636441,6075.785836999999,1259.0041449999999,23.82926834,20689,WI
2768,Taylor,3750.361096,5015.170465,0.0,0.0,16895,WV
2769,Tazewell,16777.473469999997,23976.01868,0.0,0.0,135394,IL
2770,Tazewell,13902.605980000002,16508.965509999998,7.667767663999999,0.0,45078,VA
2771,Tehama,15404.61322,21912.18918,1720.97202,111.2790507,63463,CA
2772,Telfair,5039.51469,7685.024658,532.8861747999999,0.0,16500,GA
2773,Teller,3652.917423,4560.707906000001,580.8895002,0.0,23350,CO
2774,Tensas,2264.877345,2446.569038,1709.999277,0.0,5252,LA
2775,Terrebonne,24297.806230000002,34598.3987,1130.155825,0.195983469,111860,LA
2776,Terrell,2254.671566,4070.557584,41.68442653,0.0,9315,GA
2777,Terrell,461.9011745,461.9011745,461.9011745,461.6898493,984,TX
2778,Terry,3637.6542130000003,5179.383132,612.2387277,0.0,12651,TX
2779,Teton,2301.967033,2553.531894,231.50969480000003,0.0,10170,ID
2780,Teton,1569.165159,1843.407679,1247.488883,563.1344396000001,6073,MT
2781,Teton,3047.409079,3919.667332,487.0119553,201.3006816,21294,WY
2782,Texas,9469.948584,11255.591390000001,1608.637162,0.119552702,26008,MO
2783,Texas,8092.0895040000005,8517.714904999999,2702.302597,123.7666341,20640,OK
2784,Thayer,1181.480024,1365.345184,460.8211683,0.0,5228,NE
2785,Thomas,14101.57593,18719.761609999998,1346.146091,0.0,44720,GA
2786,Thomas,1890.4456100000002,2331.540025,301.0836583,9.671111895,7900,KS
2787,Thomas,148.9126984,148.9126984,148.9126984,148.9126984,647,NE
2788,Throckmorton,577.2579253,577.2579253,577.2579253,354.72398010000006,1641,TX
2789,Thurston,3335.164782,3503.193175,469.60812419999996,0.0,6940,NE
2790,Thurston,28865.177760000002,44758.41311,20.27295405,0.0,252264,WA
2791,Tift,8937.095254,13173.73423,25.80756658,0.0,40118,GA
2792,Tillamook,7328.282139,8235.072806999999,1554.69484,0.0,25250,OR
2793,Tillman,2136.630944,3280.387894,1336.086102,0.0,7992,OK
2794,Tioga,10975.60555,12626.87302,2.105145602,0.0,51125,NY
2795,Tioga,10372.59778,12615.27495,373.89416789999996,0.0,41981,PA
2796,Tippah,9634.825024,10748.80936,532.9389546,0.0,22232,MS
2797,Tippecanoe,23195.78985,52096.75657,395.5744277,0.0,172780,IN
2798,Tipton,3271.90671,3477.702096,189.7973395,0.0,15936,IN
2799,Tipton,16070.709319999998,17503.55846,1276.604156,0.0,61081,TN
2800,Tishomingo,7293.524707,8807.904001,0.0,0.0,19593,MS
2801,Titus,8428.759746,12381.03421,751.9131932,0.0,32334,TX
2802,Todd,4631.540068,5206.728319,502.09075189999993,0.0,12460,KY
2803,Todd,7351.513281999999,8752.467459,2969.888516,0.0,24895,MN
2804,Todd,4763.502309,5667.089908,1261.344405,18.89408446,9612,SD
2805,Tolland,20877.304640000002,26824.471419999998,0.0,0.0,152691,CT
2806,Tom Green,17859.39988,33500.66206,1139.3437800000002,3.6811532380000003,110224,TX
2807,Tompkins,16886.66921,24948.77461,35.85545973,0.0,101564,NY
2808,Tooele,7324.644445,11929.8687,377.71995489999995,42.5743281,58218,UT
2809,Toole,664.8088311,1165.791686,600.3630245,408.7874901,5324,MT
2810,Toombs,7354.3557120000005,10545.99988,973.5813347999999,0.0,27223,GA
2811,Torrance,6680.657236999999,7291.668151000001,1584.548309,405.50001000000003,16383,NM
2812,Towner,713.0787309,713.0787309,690.8178984,568.2408774,2246,ND
2813,Towns,3763.1852340000005,4054.4225909999996,0.5175002710000001,0.0,10471,GA
2814,Traill,1095.704013,1400.074716,605.3413908,0.0,8121,ND
2815,Transylvania,6890.146108,9108.647959,577.0348511,0.0,33090,NC
2816,Traverse,686.2288887,758.5016546,563.4051047,0.0,3558,MN
2817,Travis,119397.2733,254672.8203,1414.1360029999998,0.0,1024266,TX
2818,Treasure,286.6895742,286.6895742,286.6895742,270.5578808,718,MT
2819,Trego,443.3308214,784.1823524,229.0540028,0.0,3001,KS
2820,Trempealeau,6984.494308,7785.561993000001,198.7220958,0.0,28816,WI
2821,Treutlen,2474.993536,3202.997288,68.1098312,0.0,6885,GA
2822,Trigg,4013.0214159999996,4927.601643999999,380.3410548,0.0,14339,KY
2823,Trimble,2843.382368,2899.3665960000003,679.3887778,0.0,8809,KY
2824,Trinity,4749.823985,5286.180125,941.9958889000001,101.7620552,13786,CA
2825,Trinity,3873.741168,4586.799135,823.6741555,0.0,14585,TX
2826,Tripp,994.7756373,1403.026981,590.7230183999999,89.49883781,5644,SD
2827,Troup,14368.901409999999,23545.14274,0.000957117,0.0,67044,GA
2828,Trousdale,2486.803727,2969.30649,0.0,0.0,7870,TN
2829,Trumbull,32181.45948,56566.4798,0.0,0.0,210312,OH
2830,Tucker,2048.646775,2651.3087370000003,37.12834294,0.0,7141,WV
2831,Tulare,76590.96297000001,144156.1379,2719.71524,33.54806734,442179,CA
2832,Tulsa,66953.25184,151029.9005,0.0,0.0,603403,OK
2833,Tunica,4758.1852659999995,5711.12616,1518.158137,0.0,10778,MS
2834,Tuolumne,11927.03419,14119.44599,139.4670415,5.455127563,55365,CA
2835,Turner,2382.4480320000002,3948.7913329999997,89.49700134,0.0,8930,GA
2836,Turner,2500.16071,2504.535066,743.0295492,0.0,8347,SD
2837,Tuscaloosa,27736.733969999997,54888.4202,998.6494822000001,0.0,194656,AL
2838,Tuscarawas,18317.34156,26471.66808,0.0,0.0,92582,OH
2839,Tuscola,15673.06578,18032.67801,37.86871014,0.0,55729,MI
2840,Twiggs,4370.479302000001,4526.025619,71.02182886,0.0,9023,GA
2841,Twin Falls,8998.832001,19992.62815,766.9572363,53.29533525,77230,ID
2842,Tyler,8798.851732,9446.956869,3831.896757,0.0,21766,TX
2843,Tyler,2261.52274,2603.659087,60.37516882,0.0,9208,WV
2844,Tyrrell,1495.238865,1595.639134,257.7818496,0.0,4407,NC
2845,Uinta,3436.1046939999997,4890.5339539999995,307.0496501,2.146524588,21118,WY
2846,Uintah,5185.501154,7134.1086780000005,602.3053997000001,36.58044712,32588,UT
2847,Ulster,32360.99568,41362.53076,283.3200559,0.0,182493,NY
2848,Umatilla,13966.454909999999,22025.29059,1535.4091740000001,170.004416,75889,OR
2849,Unicoi,3780.689175,6000.638111,0.0,0.0,18313,TN
2850,Union,11659.4125,16164.352719999999,1165.3000650000001,0.0,41639,AR
2851,Union,5260.153439,5754.3722259999995,461.0699972,0.0,15535,FL
2852,Union,6110.108729,6601.142602,2.70057138,0.0,21356,GA
2853,Union,1502.614084,2769.84155,405.43023230000006,0.0,12534,IA
2854,Union,4574.893822,6561.533667000001,237.1929259,0.0,17808,IL
2855,Union,1595.146917,1907.4087309999998,0.0,0.0,7516,IN
2856,Union,4461.278198,5156.551403,0.89126534,0.0,15007,KY
2857,Union,6722.464462000001,8253.964437999999,1412.9749539999998,0.0,22721,LA
2858,Union,9406.818828,11338.42842,957.8949007000001,0.0,27134,MS
2859,Union,29432.36432,42834.55575,70.02025516,0.0,201292,NC
2860,Union,6909.3414219999995,51310.89917,0.0,0.0,536499,NJ
2861,Union,1129.664767,1554.755718,616.3224586,487.8428591,4549,NM
2862,Union,4953.375647,7151.454273,38.68461641,0.0,52300,OH
2863,Union,5079.975993999999,7425.393422,2776.7117829999997,87.40129878,25748,OR
2864,Union,12525.61097,14899.111630000001,210.95610109999998,0.0,44947,PA
2865,Union,8816.613073,10812.31204,216.8631614,0.0,28961,SC
2866,Union,1793.744522,2161.983592,15.19394042,0.0,14399,SD
2867,Union,8461.804296,9262.209314,9.295596875,0.0,19109,TN
2868,Upshur,13067.36889,13726.402369999998,486.8521473,0.0,39309,TX
2869,Upshur,6278.759361,8555.694623000001,22.17419369,0.0,24254,WV
2870,Upson,6735.950183,9655.589926,100.7153158,0.0,27153,GA
2871,Upton,343.37398360000003,727.1054429999999,227.81201980000003,47.20355754,3355,TX
2872,Utah,56310.384379999996,113612.7559,346.3868461,0.202417822,516564,UT
2873,Uvalde,7950.852994,12329.44799,2392.123959,676.6350637999999,26405,TX
2874,Val Verde,11064.41232,20395.76319,252.3738702,136.35039840000002,48879,TX
2875,Valdez-Cordova,1622.878768,1864.10007,1046.8450369999998,677.2009417,9636,AK
2876,Valencia,22535.33683,28303.9713,248.2478616,9.435777529,76569,NM
2877,Valley,2417.60128,2911.884215,696.8413462,8.81385999,9862,ID
2878,Valley,1277.005574,1987.80947,1024.380556,437.43461510000003,7369,MT
2879,Valley,819.6626651,1047.557281,400.53702410000005,0.0,4260,NE
2880,Van Buren,7324.341829999999,8001.343459000001,1121.940826,0.0,17295,AR
2881,Van Buren,2824.878363,2824.878363,2661.227968,156.4703887,7570,IA
2882,Van Buren,18897.90782,23361.31097,0.0,0.0,76258,MI
2883,Van Buren,2475.975342,2816.1609280000002,54.29864396,0.0,5548,TN
2884,Van Wert,4959.065125,7172.928558,153.5124516,0.0,28744,OH
2885,Van Zandt,13518.75025,16319.40183,351.9024478,0.0,52579,TX
2886,Vance,12324.716540000001,18239.86477,306.87965069999996,0.0,45422,NC
2887,Vanderburgh,10526.08755,32888.64353,0.0,0.0,179703,IN
2888,Venango,10549.315059999999,15080.1698,71.51975638,0.0,54984,PA
2889,Ventura,29833.5131,99045.39332,105.7205043,21.12864834,823318,CA
2890,Vermilion,13370.70853,22848.69935,781.2847469,0.0,81625,IL
2891,Vermilion,10819.67061,16895.89805,281.91780980000004,43.69162716,57999,LA
2892,Vermillion,3353.770482,5239.8567,153.7534955,0.0,16212,IN
2893,Vernon,14478.6701,19158.416690000002,3229.1957350000002,153.1035386,52334,LA
2894,Vernon,5878.850622999999,8075.1957569999995,1269.7610849999999,0.0,21159,MO
2895,Vernon,8926.723777,10303.830240000001,1612.842365,0.0,29773,WI
2896,Victoria,16779.48784,25597.63609,2808.039342,0.000287604,86793,TX
2897,Vigo,17668.21417,33125.85405,36.87829211,0.0,107848,IN
2898,Vilas,5923.233861,6885.11405,957.6352114,1.112952215,21430,WI
2899,Vinton,5170.701908,5699.0858100000005,685.6110173,0.0,13435,OH
2900,Virginia Beach,12831.106890000001,49927.91877,55.48354075,0.0,437994,VA
2901,Volusia,66614.87124,127686.4499,330.8071352,0.0,494593,FL
2902,Wabash,1418.349499,2607.099746,94.60755274,0.0,11947,IL
2903,Wabash,5308.980154999999,7999.437106999999,2.215264115,0.0,32888,IN
2904,Wabasha,2934.9924,4130.368618,513.3158793,0.0,21676,MN
2905,Wabaunsee,1741.0494850000002,1741.2159989999998,1356.173854,49.3894853,7053,KS
2906,Wade Hampton,4175.150053,4567.609714,3289.1708670000003,2501.9811440000003,7459,AK
2907,Wadena,4353.893833,5346.307122,1736.268307,0.200732782,13843,MN
2908,Wagoner,15031.84979,18882.162809999998,33.73315679,0.0,73085,OK
2909,Wahkiakum,1117.997863,1117.997863,851.1394482999999,0.47019598799999995,3978,WA
2910,Wake,65963.67186,159830.1334,0.0,0.0,900993,NC
2911,Wakulla,7270.5894370000005,8276.64625,95.13002751,0.0011324969999999999,30776,FL
2912,Waldo,12184.7543,13276.421129999999,1147.474142,0.0,38786,ME
2913,Walker,22045.82503,25390.078999999998,117.12848429999998,0.0,67023,AL
2914,Walker,19242.3558,25211.98078,122.0248074,0.0,68756,GA
2915,Walker,15872.87943,21550.08287,511.32039510000004,0.0,67861,TX
2916,Walla Walla,6138.072566,13857.28452,1259.682269,262.9109985,58781,WA
2917,Wallace,262.7556423,296.2872399,181.7995115,0.0,1485,KS
2918,Waller,11176.94175,14621.89773,290.15281980000003,0.0,43205,TX
2919,Wallowa,1566.055601,1777.389943,695.3166632,103.78185069999999,7008,OR
2920,Walsh,1541.917585,2520.148549,578.3132349,47.65657592,11119,ND
2921,Walthall,7246.623994,7759.244568000001,2095.317707,0.0,15443,MS
2922,Walton,15471.9843,17995.07475,3083.86877,0.0,55043,FL
2923,Walton,21229.259140000002,25684.77294,0.0,0.0,83768,GA
2924,Walworth,706.5857292000001,1222.425245,486.9968719,237.2382833,5438,SD
2925,Walworth,17871.048890000002,24171.418380000003,0.0,0.0,102228,WI
2926,Wapello,6997.039559999999,11987.68461,648.0381526000001,0.0,35625,IA
2927,Ward,10179.99402,14759.17814,1361.735472,621.2938816000001,61675,ND
2928,Ward,2180.783627,3600.803872,262.74744680000003,8.780446115,10658,TX
2929,Ware,8776.370959,12590.76079,657.6065334,0.0,36312,GA
2930,Warren,2029.677376,2541.4402600000003,45.82160994,0.0,5834,GA
2931,Warren,4940.792084000001,6957.584581,946.0245412,0.0,46225,IA
2932,Warren,2010.927764,3514.852529,10.118928599999998,0.0,17707,IL
2933,Warren,2193.6607089999998,2419.569386,94.63258357,0.0,8508,IN
2934,Warren,14325.60615,29578.757569999998,43.8792015,0.0,113792,KY
2935,Warren,6787.441645999999,8176.34597,89.75488307,0.0,32513,MO
2936,Warren,13004.16417,18309.6189,850.143919,5.1003352280000005,48773,MS
2937,Warren,9083.427172,9891.248968,937.0322735,0.0,20972,NC
2938,Warren,10626.00309,16142.577309999999,0.0,0.0,108692,NJ
2939,Warren,7653.31708,11599.47104,203.77556840000003,0.0,65707,NY
2940,Warren,21297.21906,30069.91455,0.0,0.0,212693,OH
2941,Warren,8763.828891,11162.43816,873.4862205000001,0.0,41815,PA
2942,Warren,11105.408959999999,15521.86554,208.83756,0.0,39839,TN
2943,Warren,5529.882098,7091.454129000001,0.461118414,0.0,37575,VA
2944,Warrick,6019.152659,8495.586831,17.4666079,0.0,59689,IN
2945,Wasatch,1919.450411,3952.0409130000003,71.22123590000001,3.061353523,23530,UT
2946,Wasco,5611.651567,7657.375735,1845.935466,1062.634332,25213,OR
2947,Waseca,3262.773619,4299.851663,568.0652467,0.0,19136,MN
2948,Washakie,613.4349596,1176.6906099999999,229.5611568,199.96488090000003,8533,WY
2949,Washburn,4524.578257,5566.908851,886.9693183,0.0,15911,WI
2950,Washington,6865.755198000001,7309.52405,609.6682821,0.0,17581,AL
2951,Washington,33990.47526,61152.49334,413.26035,0.0,203065,AR
2952,Washington,1128.75179,1373.989178,919.4810748,372.7153928,4814,CO
2953,Washington,8161.8607409999995,9369.993364,4736.262011,1.219940818,24896,FL
2954,Washington,8451.58381,9960.740149,2464.6010850000002,0.0,21187,GA
2955,Washington,3179.742693,4856.358171,471.8381585,0.0,21704,IA
2956,Washington,1779.046689,3131.269537,786.2260018999999,127.0034277,10198,ID
2957,Washington,2658.745449,3054.421895,619.6937779,0.0,14716,IL
2958,Washington,7784.479429000001,9647.607955,539.2795572000001,0.0,28262,IN
2959,Washington,1598.934841,1728.908559,1013.642617,0.0,5799,KS
2960,Washington,3015.3575600000004,3443.274085,403.2703492,0.0,11717,KY
2961,Washington,17400.8259,21378.10063,2797.90804,0.0,47168,LA
2962,Washington,17963.03626,32598.62174,15.08529245,0.0,147430,MD
2963,Washington,11650.37274,12857.93164,1760.646597,329.24090010000003,32856,ME
2964,Washington,16997.43704,26288.0749,0.0,0.0,238136,MN
2965,Washington,9943.390355,10871.20733,1248.328017,0.0,25195,MO
2966,Washington,9053.220835,22175.31394,552.6295453,0.0,51137,MS
2967,Washington,4307.010947,5435.45343,566.3256263,0.0,13228,NC
2968,Washington,2165.6703030000003,2910.337759,37.46228681,0.0,20234,NE
2969,Washington,13990.07022,18288.62169,702.1090849999999,0.0,63216,NY
2970,Washington,12103.23801,17173.1844,1080.9726859999998,0.0,61778,OH
2971,Washington,8840.511511,13031.37813,476.03141780000004,0.0,50976,OK
2972,Washington,17461.21746,78178.77548,16.92139223,0.0,529710,OR
2973,Washington,30049.96688,44069.01593,77.87348353,0.0,207820,PA
2974,Washington,16262.39645,21732.79225,155.733933,0.0,126979,RI
2975,Washington,22361.19345,35681.9044,0.0,0.0,122979,TN
2976,Washington,7014.671895,10404.26618,989.5143688999999,0.0,33718,TX
2977,Washington,23843.45102,39689.514910000005,1415.817814,15.95498203,138115,UT
2978,Washington,15088.9641,17950.10078,40.21525991,0.0,54876,VA
2979,Washington,7456.503591,11602.38888,371.51790310000007,0.0,59534,VT
2980,Washington,9215.517903,17730.9832,0.0,0.0,131887,WI
2981,Washita,3601.0592810000003,3936.768507,1676.438892,0.0,11629,OK
2982,Washoe,31849.326869999997,71924.91974,1063.102855,379.7359056,421407,NV
2983,Washtenaw,32886.22043,72894.70437,0.0,0.0,344791,MI
2984,Watauga,12619.59903,17733.99088,157.7483898,0.0,51079,NC
2985,Watonwan,994.7488430999999,1550.894811,130.0990729,0.0,11211,MN
2986,Waukesha,25653.99438,42675.478189999994,0.0,0.0,389891,WI
2987,Waupaca,10815.538620000001,14375.43978,145.24795419999998,0.0,52410,WI
2988,Waushara,6319.700336,7639.907176000001,64.52867127,0.0,24496,WI
2989,Wayne,9834.395445,11731.02911,1830.254481,0.0,30099,GA
2990,Wayne,2009.953809,2140.3709059999996,1105.726374,0.0,6403,IA
2991,Wayne,3927.00985,5141.903956,1176.575942,0.0,16760,IL
2992,Wayne,9865.469851,18348.18894,22.94455628,0.0,68917,IN
2993,Wayne,9500.375101,11665.262509999999,593.69776,0.0,20813,KY
2994,Wayne,78871.53556,354446.7992,0.0,0.0,1820584,MI
2995,Wayne,5920.9416280000005,6573.537535,2600.8945120000003,10.28690823,13521,MO
2996,Wayne,7646.305268000001,9222.545256,302.8024158,0.0,20747,MS
2997,Wayne,32637.9348,42981.84468,0.0,0.0,122623,NC
2998,Wayne,1179.898187,2068.338279,199.4718134,0.0,9595,NE
2999,Wayne,17691.74649,22563.47867,0.0,0.0,93772,NY
3000,Wayne,20573.48213,28975.8187,0.0,0.0,114520,OH
3001,Wayne,13919.7972,16230.217230000002,238.68534280000003,0.0,52822,PA
3002,Wayne,5623.795954,6551.066668,1487.8767710000002,0.0,17021,TN
3003,Wayne,805.411599,855.8982853,375.0680638,121.8757943,2778,UT
3004,Wayne,12962.3542,15697.05926,163.44379119999996,0.0,42481,WV
3005,Waynesboro,1445.344316,5804.504485,0.0,0.0,21006,VA
3006,Weakley,9829.420043,14642.8244,453.30421789999997,0.0,35021,TN
3007,Webb,34585.665,91902.19116,1355.991595,505.90587999999997,250304,TX
3008,Weber,17011.866980000003,48590.15014,29.15065566,0.0,231236,UT
3009,Webster,1446.520927,1526.424936,32.65853431,0.0,2799,GA
3010,Webster,5797.995385,11486.59398,57.39091078,0.0,38013,IA
3011,Webster,3031.264441,3823.026097,21.41098566,0.0,13621,KY
3012,Webster,11471.28688,15456.741590000001,1663.837554,0.0,41207,LA
3013,Webster,10371.48968,13035.48027,125.9658938,0.0,36202,MO
3014,Webster,3359.936976,4216.953933,609.7886392000001,0.0,10253,MS
3015,Webster,1583.9820439999999,1583.9820439999999,1583.9820439999999,861.1128149,3812,NE
3016,Webster,3450.208107,3893.594004,118.90226340000001,0.0,9154,WV
3017,Weld,30885.822,58527.69105,1290.155582,330.8531597,252825,CO
3018,Wells,3630.7903520000004,5525.918281,163.39050369999998,0.0,27636,IN
3019,Wells,730.6559725999999,824.7033109,515.3881112,0.979159573,4207,ND
3020,West Baton Rouge,4574.274134,6645.392468,67.86427008,0.0,23788,LA
3021,West Carroll,3947.221741,4462.587555,315.09961150000004,0.0,11604,LA
3022,West Feliciana,5467.301864,5753.906618,3097.7396289999997,0.0,15625,LA
3023,Westchester,13771.50571,53572.5635,0.0,0.0,949113,NY
3024,Westmoreland,52786.69652,77732.30886,336.4349437,0.0,365169,PA
3025,Westmoreland,4157.036174,4446.7790270000005,0.0,0.0,17454,VA
3026,Weston,877.7908070000001,1351.477881,197.18671559999999,43.78392568,7208,WY
3027,Wetzel,5085.736364,5907.586642,2420.932728,0.0,16583,WV
3028,Wexford,8979.022112999999,10700.35,287.7420202,0.0,32735,MI
3029,Wharton,9902.145239,14166.719490000001,619.8094321000001,0.0,41280,TX
3030,Whatcom,29650.24086,48034.421610000005,394.29296150000005,0.0,201140,WA
3031,Wheatland,950.0348065,950.0348065,950.0348065,950.0348065,2168,MT
3032,Wheeler,1928.11437,2102.03707,3.85905571,0.0,7421,GA
3033,Wheeler,353.99467169999997,353.99467169999997,353.99467169999997,167.78904519999998,818,NE
3034,Wheeler,662.4985586,662.4985586,662.4985586,404.6434147,1441,OR
3035,Wheeler,868.2797214999999,1554.153268,110.34097849999999,0.0,5410,TX
3036,White Pine,2164.321341,3038.8563710000003,881.2652145999999,260.6398,10030,NV
3037,White,20206.9622,24470.7999,1401.578104,0.0,77076,AR
3038,White,8615.023146,9681.844273,0.0,0.0,27144,GA
3039,White,4081.376306,5476.168951,781.9633297,0.0,14665,IL
3040,White,5994.169418,6620.851197,272.50741810000005,0.0,24643,IN
3041,White,10871.706320000001,11589.71956,308.4719392,0.0,25841,TN
3042,Whiteside,7743.3353959999995,14086.470969999998,96.44677126,0.0,58498,IL
3043,Whitfield,26386.7003,40155.84603,0.0,0.0,102599,GA
3044,Whitley,4335.16411,5902.928578,0.0,0.0,33292,IN
3045,Whitley,14562.750030000001,18202.82782,486.5555659,0.0,35637,KY
3046,Whitman,5763.818791,13940.3984,1939.3317350000002,221.6016531,44776,WA
3047,Wibaux,310.40189449999997,310.40189449999997,162.88163980000002,19.75437788,1017,MT
3048,Wichita,685.4722892000001,685.4722892000001,685.4722892000001,608.2362214,2234,KS
3049,Wichita,21492.58104,45743.8856,55.65406705,0.0,131500,TX
3050,Wicomico,14006.49474,25073.31849,200.0777176,0.0,98733,MD
3051,Wilbarger,2779.803655,4640.68653,256.6434876,0.0,13535,TX
3052,Wilcox,7294.247458,7433.8402670000005,3217.071529,1.224949762,11670,AL
3053,Wilcox,2544.5547850000003,4372.552471,33.62316631,0.0,9255,GA
3054,Wilkes,5016.945274000001,5614.97213,1119.245122,0.0,10593,GA
3055,Wilkes,24531.8305,28879.62048,767.1445679999999,0.0,69340,NC
3056,Wilkin,788.0064812,1189.306309,439.14224850000005,0.0,6576,MN
3057,Wilkinson,3544.003976,3895.5140869999996,1012.23643,0.0,9563,GA
3058,Wilkinson,4058.5893020000003,5035.618577,783.587906,0.0,9878,MS
